Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-31,272.5299987792969,274.7699890136719,268.92999267578125,271.8699951171875,37827700,0,0
2022-06-01,275.20001220703125,277.69000244140625,270.0400085449219,272.4200134277344,25292200,0,0
2022-06-02,264.45001220703125,274.6499938964844,261.6000061035156,274.5799865722656,44008200,0,0
2022-06-03,270.30999755859375,273.45001220703125,268.4100036621094,270.0199890136719,28059000,0,0
2022-06-06,272.05999755859375,274.17999267578125,267.2200012207031,268.75,22400300,0,0
2022-06-07,266.6400146484375,273.1300048828125,265.94000244140625,272.5,22860700,0,0
2022-06-08,271.7099914550781,273.0,269.6099853515625,270.4100036621094,17372300,0,0
2022-06-09,267.7799987792969,272.7099914550781,264.6300048828125,264.7900085449219,26439700,0,0
2022-06-10,260.5799865722656,260.5799865722656,252.52999877929688,252.99000549316406,31422800,0,0
2022-06-13,245.11000061035156,249.02000427246094,241.52999877929688,242.25999450683594,46135800,0,0
2022-06-14,243.86000061035156,245.74000549316406,241.50999450683594,244.49000549316406,28651500,0,0
2022-06-15,248.30999755859375,255.3000030517578,246.4199981689453,251.75999450683594,33111700,0,0
2022-06-16,245.97999572753906,247.4199981689453,243.02000427246094,244.97000122070312,33169200,0,0
2022-06-17,244.6999969482422,250.5,244.02999877929688,247.64999389648438,43084800,0,0
2022-06-21,250.25999450683594,254.75,249.50999450683594,253.74000549316406,29928300,0,0
2022-06-22,251.88999938964844,257.1700134277344,250.3699951171875,253.1300048828125,25939900,0,0
2022-06-23,255.57000732421875,259.3699951171875,253.6300048828125,258.8599853515625,25861400,0,0
2022-06-24,261.80999755859375,267.9800109863281,261.7200012207031,267.70001220703125,33923200,0,0
2022-06-27,268.2099914550781,268.29998779296875,263.2799987792969,264.8900146484375,24615100,0,0
2022-06-28,263.9800109863281,266.9100036621094,256.32000732421875,256.4800109863281,27295500,0,0
2022-06-29,257.5899963378906,261.9700012207031,255.75999450683594,260.260009765625,20069800,0,0
2022-06-30,257.04998779296875,259.5299987792969,252.89999389648438,256.8299865722656,31730900,0,0
2022-07-01,256.3900146484375,259.7699890136719,254.61000061035156,259.5799865722656,22837700,0,0
2022-07-05,256.1600036621094,262.9800109863281,254.74000549316406,262.8500061035156,22941000,0,0
2022-07-06,263.75,267.989990234375,262.3999938964844,266.2099914550781,23824400,0,0
2022-07-07,265.1199951171875,269.05999755859375,265.0199890136719,268.3999938964844,20859900,0,0
2022-07-08,264.7900085449219,268.1000061035156,263.2900085449219,267.6600036621094,19658800,0,0
2022-07-11,265.6499938964844,266.5299987792969,262.17999267578125,264.510009765625,19455200,0,0
2022-07-12,265.8800048828125,265.94000244140625,252.0399932861328,253.6699981689453,35868500,0,0
2022-07-13,250.19000244140625,253.5500030517578,248.11000061035156,252.72000122070312,29497400,0,0
2022-07-14,250.57000732421875,255.13999938964844,245.94000244140625,254.0800018310547,25102800,0,0
2022-07-15,255.72000122070312,260.3699951171875,254.77000427246094,256.7200012207031,29774100,0,0
2022-07-18,259.75,260.8399963378906,253.3000030517578,254.25,20975000,0,0
2022-07-19,257.5799865722656,259.7200012207031,253.67999267578125,259.5299987792969,25012600,0,0
2022-07-20,259.8999938964844,264.8699951171875,258.9100036621094,262.2699890136719,22788300,0,0
2022-07-21,259.7900085449219,264.8900146484375,257.0299987792969,264.8399963378906,22404700,0,0
2022-07-22,265.239990234375,265.3299865722656,259.07000732421875,260.3599853515625,21881300,0,0
2022-07-25,261.0,261.5,256.80999755859375,258.8299865722656,21056000,0,0
2022-07-26,259.8599853515625,259.8800048828125,249.57000732421875,251.89999389648438,39348000,0,0
2022-07-27,261.1600036621094,270.04998779296875,258.8500061035156,268.739990234375,45994000,0,0
2022-07-28,269.75,277.8399963378906,267.8699951171875,276.4100036621094,33459300,0,0
2022-07-29,277.70001220703125,282.0,276.6300048828125,280.739990234375,32152800,0,0
2022-08-01,277.82000732421875,281.2799987792969,275.8399963378906,278.010009765625,21539600,0,0
2022-08-02,276.0,277.8900146484375,272.3800048828125,274.82000732421875,22754200,0,0
2022-08-03,276.760009765625,283.5,276.6099853515625,282.4700012207031,23518900,0,0
2022-08-04,281.79998779296875,283.79998779296875,280.1700134277344,283.6499938964844,18098700,0,0
2022-08-05,279.1499938964844,283.6499938964844,278.67999267578125,282.9100036621094,16774600,0,0
2022-08-08,284.04998779296875,285.9200134277344,279.32000732421875,280.32000732421875,18739200,0,0
2022-08-09,279.6400146484375,283.0799865722656,277.6099853515625,282.29998779296875,23405200,0,0
2022-08-10,288.1700134277344,289.80999755859375,286.94000244140625,289.1600036621094,24687800,0,0
2022-08-11,290.8500061035156,291.2099914550781,286.510009765625,287.0199890136719,20065900,0,0
2022-08-12,288.4800109863281,291.9100036621094,286.94000244140625,291.9100036621094,22619700,0,0
2022-08-15,291.0,294.17999267578125,290.1099853515625,293.4700012207031,18085700,0,0
2022-08-16,291.989990234375,294.0400085449219,290.4200134277344,292.7099914550781,18102900,0,0
2022-08-17,289.739990234375,293.3500061035156,289.4700012207031,291.32000732421875,18253400,0,0
2022-08-18,290.19000244140625,291.9100036621094,289.0799865722656,290.1700134277344,17186200,0,0
2022-08-19,288.8999938964844,289.25,285.55999755859375,286.1499938964844,20570000,0,0
2022-08-22,282.0799865722656,282.4599914550781,277.2200012207031,277.75,25061100,0,0
2022-08-23,276.44000244140625,278.8599853515625,275.3999938964844,276.44000244140625,17527400,0,0
2022-08-24,275.4100036621094,277.2300109863281,275.1099853515625,275.7900085449219,18137000,0,0
2022-08-25,277.3299865722656,279.0199890136719,274.5199890136719,278.8500061035156,16583400,0,0
2022-08-26,279.0799865722656,280.3399963378906,267.9800109863281,268.0899963378906,27549300,0,0
2022-08-29,265.8500061035156,267.3999938964844,263.8500061035156,265.2300109863281,20338500,0,0
2022-08-30,266.6700134277344,267.04998779296875,260.6600036621094,262.9700012207031,22767100,0,0
2022-08-31,265.3900146484375,267.1099853515625,261.3299865722656,261.4700012207031,24791800,0,0
2022-09-01,258.8699951171875,260.8900146484375,255.41000366210938,260.3999938964844,23263400,0,0
2022-09-02,261.70001220703125,264.739990234375,254.47000122070312,256.05999755859375,22855400,0,0
2022-09-06,256.20001220703125,257.8299865722656,251.94000244140625,253.25,21328200,0,0
2022-09-07,254.6999969482422,258.8299865722656,253.22000122070312,258.0899963378906,24126700,0,0
2022-09-08,257.510009765625,260.42999267578125,254.7899932861328,258.5199890136719,20319900,0,0
2022-09-09,260.5,265.2300109863281,260.2900085449219,264.4599914550781,22084700,0,0
2022-09-12,265.7799987792969,267.45001220703125,265.1600036621094,266.6499938964844,18747700,0,0
2022-09-13,258.8399963378906,260.3999938964844,251.58999633789062,251.99000549316406,33353300,0,0
2022-09-14,253.52999877929688,254.22999572753906,249.86000061035156,252.22000122070312,23913000,0,0
2022-09-15,249.77000427246094,251.39999389648438,244.02000427246094,245.3800048828125,31530900,0,0
2022-09-16,244.25999450683594,245.3000030517578,242.05999755859375,244.74000549316406,39791800,0,0
2022-09-19,242.47000122070312,245.13999938964844,240.85000610351562,244.52000427246094,26826900,0,0
2022-09-20,242.07000732421875,243.50999450683594,239.63999938964844,242.4499969482422,26660300,0,0
2022-09-21,244.27000427246094,247.66000366210938,238.89999389648438,238.9499969482422,28625600,0,0
2022-09-22,237.8699951171875,243.86000061035156,237.57000732421875,240.97999572753906,31061200,0,0
2022-09-23,239.5399932861328,241.1300048828125,235.1999969482422,237.9199981689453,34176000,0,0
2022-09-26,237.0500030517578,241.4499969482422,236.89999389648438,237.4499969482422,27694200,0,0
2022-09-27,239.97999572753906,241.8000030517578,234.5,236.41000366210938,27018700,0,0
2022-09-28,236.80999755859375,242.3300018310547,234.72999572753906,241.07000732421875,29029700,0,0
2022-09-29,238.88999938964844,239.9499969482422,234.41000366210938,237.5,27484200,0,0
2022-09-30,238.2899932861328,240.5399932861328,232.72999572753906,232.89999389648438,35694800,0,0
2022-10-03,235.41000366210938,241.61000061035156,234.66000366210938,240.74000549316406,28880400,0,0
2022-10-04,245.08999633789062,250.36000061035156,244.97999572753906,248.8800048828125,34888400,0,0
2022-10-05,245.99000549316406,250.5800018310547,244.10000610351562,249.1999969482422,20347100,0,0
2022-10-06,247.92999267578125,250.33999633789062,246.0800018310547,246.7899932861328,20239900,0,0
2022-10-07,240.89999389648438,241.32000732421875,233.1699981689453,234.24000549316406,37769600,0,0
2022-10-10,233.0500030517578,234.55999755859375,226.72999572753906,229.25,29743600,0,0
2022-10-11,227.6199951171875,229.05999755859375,224.11000061035156,225.41000366210938,30474000,0,0
2022-10-12,225.39999389648438,227.86000061035156,223.9600067138672,225.75,21903900,0,0
2022-10-13,219.85000610351562,236.10000610351562,219.1300048828125,234.24000549316406,42551800,0,0
2022-10-14,235.5399932861328,237.24000549316406,228.33999633789062,228.55999755859375,30198600,0,0
2022-10-17,235.82000732421875,238.9600067138672,235.13999938964844,237.52999877929688,28142300,0,0
2022-10-18,243.24000549316406,243.92999267578125,235.3699951171875,238.5,26329600,0,0
2022-10-19,237.0399932861328,239.61000061035156,234.2899932861328,236.47999572753906,19985700,0,0
2022-10-20,235.77000427246094,241.30999755859375,234.8699951171875,236.14999389648438,21811000,0,0
2022-10-21,234.74000549316406,243.0,234.5,242.1199951171875,26299700,0,0
2022-10-24,243.75999450683594,247.83999633789062,241.3000030517578,247.25,24911200,0,0
2022-10-25,247.25999450683594,251.0399932861328,245.8300018310547,250.66000366210938,34775500,0,0
2022-10-26,231.1699981689453,238.3000030517578,230.05999755859375,231.32000732421875,82543200,0,0
2022-10-27,231.0399932861328,233.69000244140625,225.77999877929688,226.75,40424600,0,0
2022-10-28,226.24000549316406,236.60000610351562,226.0500030517578,235.8699951171875,40647700,0,0
2022-10-31,233.75999450683594,234.9199981689453,231.14999389648438,232.1300048828125,28357300,0,0
2022-11-01,234.60000610351562,235.74000549316406,227.3300018310547,228.1699981689453,30592300,0,0
2022-11-02,229.4600067138672,231.3000030517578,220.0399932861328,220.10000610351562,38407000,0,0
2022-11-03,220.08999633789062,220.41000366210938,213.97999572753906,214.25,36633900,0,0
2022-11-04,217.5500030517578,221.58999633789062,213.42999267578125,221.38999938964844,36789100,0,0
2022-11-07,221.99000549316406,228.41000366210938,221.27999877929688,227.8699951171875,33498000,0,0
2022-11-08,228.6999969482422,231.64999389648438,225.83999633789062,228.8699951171875,28192500,0,0
2022-11-09,227.3699951171875,228.6300048828125,224.3300018310547,224.50999450683594,27852900,0,0
2022-11-10,235.42999267578125,243.3300018310547,235.0,242.97999572753906,46268000,0,0
2022-11-11,242.99000549316406,247.99000549316406,241.92999267578125,247.11000061035156,34620200,0,0
2022-11-14,241.99000549316406,243.91000366210938,239.2100067138672,241.5500030517578,31123300,0,0
2022-11-15,245.66000366210938,247.0,240.02999877929688,241.97000122070312,31390100,0,0
2022-11-16,242.7899932861328,243.8000030517578,240.4199981689453,241.72999572753906,24093300,0,0
2022-11-17,237.77999877929688,243.25,237.6300048828125,241.67999267578125,23123500,0,0
2022-11-18,243.50999450683594,243.74000549316406,239.02999877929688,241.22000122070312,27613500,0,0
2022-11-21,241.42999267578125,244.6699981689453,241.19000244140625,242.0500030517578,26394700,0,0
2022-11-22,243.58999633789062,245.30999755859375,240.7100067138672,245.02999877929688,19665700,0,0
2022-11-23,245.11000061035156,248.27999877929688,244.27000427246094,247.5800018310547,19508500,0,0
2022-11-25,247.30999755859375,248.6999969482422,246.72999572753906,247.49000549316406,9200800,0,0
2022-11-28,246.0800018310547,246.64999389648438,240.8000030517578,241.75999450683594,24778200,0,0
2022-11-29,241.39999389648438,242.7899932861328,238.2100067138672,240.3300018310547,17956300,0,0
2022-11-30,240.57000732421875,255.3300018310547,239.86000061035156,255.13999938964844,47594200,0,0
2022-12-01,253.8699951171875,256.1199951171875,250.9199981689453,254.69000244140625,26041500,0,0
2022-12-02,249.82000732421875,256.05999755859375,249.69000244140625,255.02000427246094,21528500,0,0
2022-12-05,252.00999450683594,253.82000732421875,248.05999755859375,250.1999969482422,23435300,0,0
2022-12-06,250.82000732421875,251.86000061035156,243.77999877929688,245.1199951171875,22463700,0,0
2022-12-07,244.8300018310547,246.16000366210938,242.2100067138672,244.3699951171875,20481500,0,0
2022-12-08,244.83999633789062,248.74000549316406,243.05999755859375,247.39999389648438,22611800,0,0
2022-12-09,244.6999969482422,248.30999755859375,244.16000366210938,245.4199981689453,20609700,0,0
2022-12-12,247.4499969482422,252.5399932861328,247.1699981689453,252.50999450683594,30665100,0,0
2022-12-13,261.69000244140625,263.9200134277344,253.07000732421875,256.9200134277344,42196900,0,0
2022-12-14,257.1300048828125,262.5899963378906,254.30999755859375,257.2200012207031,35410900,0,0
2022-12-15,253.72000122070312,254.1999969482422,247.33999633789062,249.00999450683594,35560400,0,0
2022-12-16,248.5500030517578,249.83999633789062,243.50999450683594,244.69000244140625,86102000,0,0
2022-12-19,244.86000061035156,245.2100067138672,238.7100067138672,240.4499969482422,29696400,0,0
2022-12-20,239.39999389648438,242.91000366210938,238.4199981689453,241.8000030517578,25150800,0,0
2022-12-21,241.69000244140625,245.6199951171875,240.11000061035156,244.42999267578125,23690600,0,0
2022-12-22,241.25999450683594,241.99000549316406,233.8699951171875,238.19000244140625,28651700,0,0
2022-12-23,236.11000061035156,238.8699951171875,233.94000244140625,238.72999572753906,21207000,0,0
2022-12-27,238.6999969482422,238.92999267578125,235.8300018310547,236.9600067138672,16688600,0,0
2022-12-28,236.88999938964844,239.72000122070312,234.1699981689453,234.52999877929688,17457100,0,0
2022-12-29,235.64999389648438,241.9199981689453,235.64999389648438,241.00999450683594,19770700,0,0
2022-12-30,238.2100067138672,239.9600067138672,236.66000366210938,239.82000732421875,21938500,0,0
2023-01-03,243.0800018310547,245.75,237.39999389648438,239.5800018310547,25740000,0,0
2023-01-04,232.27999877929688,232.8699951171875,225.9600067138672,229.10000610351562,50623400,0,0
2023-01-05,227.1999969482422,227.5500030517578,221.75999450683594,222.30999755859375,39585600,0,0
2023-01-06,223.0,225.75999450683594,219.35000610351562,224.92999267578125,43613600,0,0
2023-01-09,226.4499969482422,231.24000549316406,226.41000366210938,227.1199951171875,27369800,0,0
2023-01-10,227.75999450683594,231.30999755859375,227.3300018310547,228.85000610351562,27033900,0,0
2023-01-11,231.2899932861328,235.9499969482422,231.11000061035156,235.77000427246094,28669300,0,0
2023-01-12,235.25999450683594,239.89999389648438,233.55999755859375,238.50999450683594,27269500,0,0
2023-01-13,237.0,239.3699951171875,234.9199981689453,239.22999572753906,21333300,0,0
2023-01-17,237.97000122070312,240.91000366210938,237.08999633789062,240.35000610351562,29831300,0,0
2023-01-18,241.57000732421875,242.3800048828125,235.52000427246094,235.80999755859375,30028700,0,0
2023-01-19,233.77999877929688,235.52000427246094,230.67999267578125,231.92999267578125,28623000,0,0
2023-01-20,234.86000061035156,240.74000549316406,234.50999450683594,240.22000122070312,35389800,0,0
2023-01-23,241.10000610351562,245.1699981689453,239.64999389648438,242.5800018310547,31934000,0,0
2023-01-24,242.5,243.9499969482422,240.44000244140625,242.0399932861328,40234400,0,0
2023-01-25,234.47999572753906,243.3000030517578,230.89999389648438,240.61000061035156,66526600,0,0
2023-01-26,243.64999389648438,248.30999755859375,242.0,248.0,33454500,0,0
2023-01-27,248.99000549316406,249.8300018310547,246.8300018310547,248.16000366210938,26498900,0,0
2023-01-30,244.50999450683594,245.60000610351562,242.1999969482422,242.7100067138672,25867400,0,0
2023-01-31,243.4499969482422,247.9499969482422,242.9499969482422,247.80999755859375,26541100,0,0
2023-02-01,248.0,255.17999267578125,245.47000122070312,252.75,31259900,0,0
2023-02-02,258.82000732421875,264.69000244140625,257.25,264.6000061035156,39940400,0,0
2023-02-03,259.5400085449219,264.20001220703125,257.1000061035156,258.3500061035156,29077300,0,0
2023-02-06,257.44000244140625,258.29998779296875,254.77999877929688,256.7699890136719,22518000,0,0
2023-02-07,260.5299987792969,268.7699890136719,260.0799865722656,267.55999755859375,50841400,0,0
2023-02-08,273.20001220703125,276.760009765625,266.2099914550781,266.7300109863281,54686000,0,0
2023-02-09,273.79998779296875,273.9800109863281,262.79998779296875,263.6199951171875,42375100,0,0
2023-02-10,261.5299987792969,264.0899963378906,260.6600036621094,263.1000061035156,25818500,0,0
2023-02-13,267.6400146484375,274.6000061035156,267.1499938964844,271.32000732421875,44630900,0,0
